视频id,视频发布日期,视频标题,总粉丝量(抖+火去重，和端上不一致),游戏内容类型3级标签名称(通过4级标签映射),游戏内容类型4级标签名称(人审+模型+可用状态),视频链接,是否投稿后两日内达到1W+ VV的视频,,,,,,,,,,,,
7478998993150774555,2025/3/7 17:36,吕布：我倒要看看谁才是对抗路老大,19652,游戏解说,实战解说,https://www.douyin.com/share/video/7478998993150774555/?mid=7478999041121028915,0,,,,,,,,,,,,
7490890909198912778,2025/4/8 18:43,阿辉猴子无规则打野教学！对位盘古金牌MVP带飞全场！#王者#国服猴子#猴子教学,44438,攻略类,游戏攻略,https://www.douyin.com/share/video/7490890909198912778/?mid=7490891122567334693,0,,,,,,,,,,,,
7486328972649942322,2025/3/27 11:40,猴子遇到典韦该怎么打？就正常打！#猴子 #国服猴子 #身法猴 #抖音创作季,202133,攻略类,游戏攻略,https://www.douyin.com/share/video/7486328972649942322/?mid=7486329050492226330,0,,,,,,,,,,,,
7482334570575154442,2025/3/16 17:22,巅峰2100对位老虎分均1000+经济 轻松碾压降维打击 光看视频可并不能让你进步 就像对面的老虎 知道一片野区一波线依然被运营到底 你需要知道你这么做是为了什么 而不是照猫画虎 那样你永远进步不了#王者荣耀 #马超 #巅峰赛,369266,攻略类,游戏攻略,https://www.douyin.com/share/video/7482334570575154442/?mid=7482335454306568997,0,,,,,,,,,,,,
7488569110062779689,2025/4/2 12:33,17星排位云中君对位宫本超级大逆风翻盘全局详细思路教学讲解 #王者荣耀 #云中君教学 #王者荣耀创作者成长计划,34230,攻略类,游戏攻略,https://www.douyin.com/share/video/7488569110062779689/?mid=7488569173686307635,0,,,,,,,,,,,,
7489659223123479867,2025/4/5 11:03,反buff被三四个人蹲怎么办？ @上分教官,3148206,游戏解说,实战解说,https://www.douyin.com/share/video/7489659223123479867/?mid=7489659183395031859,0,,,,,,,,,,,,
7488657090341260598,2025/4/2 18:14,国服莱西奥冲分秘诀！24场拿下王者#王者荣耀s39赛季巅峰赛登顶 #王者荣耀 #抖王杯,1536,攻略类,游戏攻略,https://www.douyin.com/share/video/7488657090341260598/?mid=7488657025472170815,0,,,,,,,,,,,,
7484591099877657896,2025/3/22 19:16,开局野区都没刷完 队友就哐哐哐的掉点 这时候我们打野该 怎么去把节奏打回来#打野教学 #云中君 #巅峰赛 #抖王杯,28073,攻略类,游戏攻略,https://www.douyin.com/share/video/7484591099877657896/?mid=7484591229934537522,0,,,,,,,,,,,,
7492743380242304316,2025/4/13 18:31,反甲=另类苍穹？真正的反甲红利被谁吃了#新赛季 #对抗路 #发育路 #王者荣耀s39赛季巅峰赛登顶#王者荣耀,5307,攻略类,游戏攻略,https://www.douyin.com/share/video/7492743380242304316/?mid=7492743140048816930,1,,,,,,,,,,,,
7480151873207471412,2025/3/10 20:09,随便拿出一个片段都能沉默我#电子综艺 #何奈之 #抖王杯,144142,游戏解说,实战解说,https://www.douyin.com/share/video/7480151873207471412/?mid=7480151955902483250,0,,,,,,,,,,,,
7485545346190363919,2025/3/25 8:59,他的老虎打了百场为什么一直卡在低分上不去 忘记重点说了这把这个花木兰真个大爹嘎嘎C#王者 #裴擒虎 #打野教学 #原宝,122124,游戏解说,实战解说,https://www.douyin.com/share/video/7485545346190363919/?mid=7485544797038562111,0,,,,,,,,,,,,
7489764065208782117,2025/4/5 17:50,宝宝大人！请查收公孙离基础教学～#王者 #公孙离 #公孙离fmvp皮肤 #电子男友,51092,攻略类,游戏攻略,https://www.douyin.com/share/video/7489764065208782117/?mid=7489764120833624841,0,,,,,,,,,,,,
7481986888564329786,2025/3/15 18:50,两亿场发育路告诉你 射手1800提升至2300用这个全局思路 #是的我玩王者荣耀 #巅峰赛 #抖王杯 #射手意识教学 #苍,38237,攻略类,游戏攻略,https://www.douyin.com/share/video/7481986888564329786/?mid=7481987011080047379,0,,,,,,,,,,,,
7460786880120900918,2025/1/17 15:44,戒掉王者荣耀100天后，我又复玩了，也开悟了！ 【游戏心理学01】#王者荣耀#王者 #手机游戏 #游戏 #游戏日常,61947,游戏解说,世界观解说,https://www.douyin.com/share/video/7460786880120900918/?mid=7460787126674737955,0,,,,,,,,,,,,
7476522492908096831,2025/3/1 1:36,折言教练打野教学 回归玩家如何快速掌握版本节奏，快速提高。不同分段，节奏上有什么区别。折言教练教你快速掌握自身水平状态，有针对性的学习和训练，快速提高。打野教学，打野思路，打野节奏,388007,攻略类,游戏攻略,https://www.douyin.com/share/video/7476522492908096831/?mid=7476525117837724426,0,,,,,,,,,,,,
7480230186609315081,2025/3/11 1:21,赛季末双破流艾琳崛起，艾琳AD和AP如何正确选择！ #带土土艾琳 #巅峰赛 #新赛季,54861,攻略类,游戏攻略,https://www.douyin.com/share/video/7480230186609315081/?mid=7480231187718490880,0,,,,,,,,,,,,
7490482898080959804,2025/4/7 16:19,后羿1750分全局思路讲解 ,85057,攻略类,游戏攻略,https://www.douyin.com/share/video/7490482898080959804/?mid=7490482894557809459,0,,,,,,,,,,,,
7486810366668787004,2025/3/28 18:48,AG新赛季五排撞车五国服主播，双方细节拉满，看谁能笑到最后！ #成都ag超玩会 #2025kpl春季赛 #kpl #职业撞车主播,195213,游戏解说,实战解说,https://www.douyin.com/share/video/7486810366668787004/?mid=7486810048446958370,0,,,,,,,,,,,,
7488022928634825996,2025/4/1 1:19,S39赛季寒霜流艾琳崛起，80%减速让敌人罚站挨打！ #出装铭文 #带土土艾琳 #巅峰赛,54861,攻略类,游戏攻略,https://www.douyin.com/share/video/7488022928634825996/?mid=7488024512378751770,0,,,,,,,,,,,,
7490822004203883834,2025/4/8 14:15,典韦出装铭文以及操作设置 #打野教学 #典韦教学打法,93409,攻略类,游戏攻略,https://www.douyin.com/share/video/7490822004203883834/?mid=7490821367550593828,0,,,,,,,,,,,,
7482181459055283513,2025/3/16 7:25,谁说反野失败就是另一个结果 #典韦教学打法 #打野教学 #游戏解说,93409,攻略类,游戏攻略,https://www.douyin.com/share/video/7482181459055283513/?mid=7482181545734736659,0,,,,,,,,,,,,
7486330017647955209,2025/3/27 11:45,空空儿四大魔鬼技巧！一秒双偷离了大谱！ #王者空空儿玩法攻略 #王者 #策策,35551,攻略类,游戏攻略,https://www.douyin.com/share/video/7486330017647955209/?mid=7486330017857784639,0,,,,,,,,,,,,
7480503446655995163,2025/3/11 18:54,#王者#排位#上分 赛季末了你们都什么段位 学会这个 原来上分这么简单！,449256,游戏解说,实战解说,https://www.douyin.com/share/video/7480503446655995163/?mid=7480503783844367142,0,,,,,,,,,,,,
7480852670761159990,2025/3/12 17:29,打野后期和大后期的打法思路#王者荣耀#打野教学#打野后期思路,52145,攻略类,游戏攻略,https://www.douyin.com/share/video/7480852670761159990/?mid=7480852712604273427,0,,,,,,,,,,,,
7480023987137957178,2025/3/10 11:53,李元芳打野速刷开节奏打法全局思路教学 #抖王杯,48739,攻略类,游戏攻略,https://www.douyin.com/share/video/7480023987137957178/?mid=7480024094805642023,0,,,,,,,,,,,,
7479015131683343626,2025/3/7 18:38,国服小乔全局思路教学，让各位宝宝5分钟学会小乔#抖王杯 #王者 #小乔教学 #中路教学 #不晚睡小澈,54355,攻略类,游戏攻略,https://www.douyin.com/share/video/7479015131683343626/?mid=7479015252127189823,0,,,,,,,,,,,,
7486157437276294451,2025/3/27 0:35,s38赛季最后一个大司命思路教学 #打野教学 #大司命#王者荣耀,10889,攻略类,游戏攻略,https://www.douyin.com/share/video/7486157437276294451/?mid=7486158217802779431,0,,,,,,,,,,,,
7486687013547150643,2025/3/28 10:51,【10分钟精讲新版猫咪】细节思路铭文出装详解 #国服沈梦溪 #新赛季 #巅峰赛 #中单教学 #上分,742790,攻略类,游戏攻略,https://www.douyin.com/share/video/7486687013547150643/?mid=7486687404431313704,0,,,,,,,,,,,,
7484256146166009146,2025/3/21 21:36,教学火舞中后期如何百分百抓到节奏及正确绕后找位置一波翻盘#不知火舞 #细节操作,49801,攻略类,游戏攻略,https://www.douyin.com/share/video/7484256146166009146/?mid=7484255799968025356,0,,,,,,,,,,,,
7478527044029058362,2025/3/6 11:04,#王者荣耀伽罗 #喊魂祖师小强 #精彩片段 “伽罗快起来呀”敌方都攻过来了我们要战至终章呀…,58187,游戏解说,实战解说,https://www.douyin.com/share/video/7478527044029058362/?mid=7478526486899690240,0,,,,,,,,,,,,
7490423054267436347,2025/4/7 12:27,阿离前期抗压发育思路及自由人逆风局刷经济抓边思路教学#公孙离,69535,攻略类,游戏攻略,https://www.douyin.com/share/video/7490423054267436347/?mid=7490423240632978187,0,,,,,,,,,,,,
7484201009544219919,2025/3/21 18:04,“传送”刘禅新出装，轻松连胜不用慌！ #刘禅 #对抗路 #铭文出装 #无兵线推塔,94205,攻略类,游戏攻略,https://www.douyin.com/share/video/7484201009544219919/?mid=7484201510822300453,0,,,,,,,,,,,,
7485226734774799642,2025/3/24 12:23,澜，被猴子反了野，不服？#猴子 #身法猴 #国服猴子 #抖音创作季,202133,攻略类,游戏攻略,https://www.douyin.com/share/video/7485226734774799642/?mid=7485226800868657931,0,,,,,,,,,,,,
7480770124996300058,2025/3/12 12:09,东皇太一，猴子的野，你都想反？#猴子 #国服猴子 #身法猴 #抖音创作季,202133,攻略类,游戏攻略,https://www.douyin.com/share/video/7480770124996300058/?mid=7480770219091249957,0,,,,,,,,,,,,
7477573877678296372,2025/3/3 21:25,只用一套连招，不代表只会一个 #抖王杯 #是的我玩王者荣耀 #王者荣耀 #姬小满,356799,游戏解说,实战解说,https://www.douyin.com/share/video/7477573877678296372/?mid=7477573999633517338,0,,,,,,,,,,,,
7485685860466183443,2025/3/25 18:04,我只看到了一个好笑的西施 #西施 #西施教学,80031,游戏解说,实战解说,https://www.douyin.com/share/video/7485685860466183443/?mid=7485685811619711756,0,,,,,,,,,,,,
7480770722005044489,2025/3/12 12:11,遇到一个神对手，牛魔！ #国服猴子 #身法猴 #猴子 #抖音创作季,202133,游戏解说,实战解说,https://www.douyin.com/share/video/7480770722005044489/?mid=7480770619970374441,0,,,,,,,,,,,,
7479384537076763940,2025/3/8 18:32,姜子牙最喜欢米莱狄 给我生一堆儿子#女生打游戏 #中单 #姜子牙封神,460616,游戏解说,实战解说,https://www.douyin.com/share/video/7479384537076763940/?mid=7479384619708730162,0,,,,,,,,,,,,
7492369050530598182,2025/4/12 18:20,四合一流扁鹊，中路小坦克能抗能打，太强了#王者荣耀 #S39赛季上分推荐,11862,攻略类,游戏攻略,https://www.douyin.com/share/video/7492369050530598182/?mid=7492369495885941540,0,,,,,,,,,,,,
7477941352563559692,2025/3/4 21:11,露娜十分一局快速上分思路，排位上分如喝水 ,840739,游戏解说,实战解说,https://www.douyin.com/share/video/7477941352563559692/?mid=7477941566590454537,0,,,,,,,,,,,,
7474187381453638952,2025/2/22 18:24,妲己和小乔的真实强度到底怎么样呢？一个视频告诉你！ #妲己 #小乔,938181,游戏解说,世界观解说,https://www.douyin.com/share/video/7474187381453638952/?mid=7474187448591928114,0,,,,,,,,,,,,
7490915002606554380,2025/4/8 20:21,超标教S39最强私人超标边路！录到炸流司空震！ 超标教S39最强私人超标边路！录到炸流司空震！全国巅峰42名对局爆炒1w9职业国服狂铁#超标教 #司空震 #对抗路教学,286409,攻略类,游戏攻略,https://www.douyin.com/share/video/7490915002606554380/?mid=7490916365394594623,0,,,,,,,,,,,,
7477115949632474368,2025/3/2 15:48,喵尼搞技切片：善良的墨子！ #喵尼游戏解说 #王者荣耀 #戈娅玫蓝誓约皮肤,618699,游戏解说,实战解说,https://www.douyin.com/share/video/7477115949632474368/?mid=7477116188246690611,0,,,,,,,,,,,,
7489053251023785274,2025/4/3 19:51,新赛季对抗路苏烈教学 #王者荣耀 #苏烈 #对抗路 #教学,209291,攻略类,游戏攻略,https://www.douyin.com/share/video/7489053251023785274/?mid=7489053200159443750,0,,,,,,,,,,,,
7488267841263635764,2025/4/1 17:03,可以温柔一点吗 #游戏日常 #峡谷艺术 #河南方言,8226910,游戏解说,实战解说,https://www.douyin.com/share/video/7488267841263635764/?mid=7488267875950627610,0,,,,,,,,,,,,
7482370604692262153,2025/3/16 19:39,救命啊！！！我再也不撩妹了！#王者荣耀#搞笑#冲杯咖啡#抖王杯,1440963,游戏解说,实战解说,https://www.douyin.com/share/video/7482370604692262153/?mid=7482370644836289331,0,,,,,,,,,,,,
7481589495729638714,2025/3/14 17:08,镜的野区入侵开野#巅峰赛 #镜 #打野教学 #抖王杯,21494,攻略类,游戏攻略,https://www.douyin.com/share/video/7481589495729638714/?mid=7481588780005215028,0,,,,,,,,,,,,
7489729568215944505,2025/4/5 15:36,三分钟成为国服小乔 #小乔 #小乔教学,108889,攻略类,游戏攻略,https://www.douyin.com/share/video/7489729568215944505/?mid=7489729360854518582,0,,,,,,,,,,,,
7487777059004091683,2025/3/31 9:19,新赛季星耀局老虎打野前期优势后期却被翻盘到底是什么原因？ 新赛季星耀局老虎打野前期优势后期却被翻盘到底是什么原因？#王者 #裴擒虎 #打野教学 #原宝,122124,游戏解说,实战解说,https://www.douyin.com/share/video/7487777059004091683/?mid=7487775482256132875,0,,,,,,,,,,,,
7491525400883891514,2025/4/10 11:44,逆风局的典韦，到底有多强？#打野 #国服典韦 #典韦,224638,游戏解说,实战解说,https://www.douyin.com/share/video/7491525400883891514/?mid=7491525235599051574,0,,,,,,,,,,,,
7482046281964178700,2025/3/15 22:47,如何避免巅峰赛被平推？ #抖王杯 #巅峰赛,29254,攻略类,游戏攻略,https://www.douyin.com/share/video/7482046281964178700/?mid=7482047913212922650,0,,,,,,,,,,,,
7481579353877318949,2025/3/14 16:31,对位两万一李白120段发育路三个五十强开局丢两片野扭转局势 #王者荣耀 #马超 #巅峰赛,369266,游戏解说,实战解说,https://www.douyin.com/share/video/7481579353877318949/?mid=7481580057778047755,0,,,,,,,,,,,,
7490887700241861948,2025/4/8 18:30,肉澜唯一的缺点被弥补上了之后，在赛场上的胜率居然达到100% #王者新版本妙手空空 #王者S39赛季上分手册,295757,攻略类,游戏攻略,https://www.douyin.com/share/video/7490887700241861948/?mid=7136515672796203806,0,,,,,,,,,,,,
7491998900623134003,2025/4/11 18:24,云缨实战口诀，枪意连接要快，大招命中要准。 #云缨 #云缨教学 ,28171,攻略类,游戏攻略,https://www.douyin.com/share/video/7491998900623134003/?mid=7491999569014704923,0,,,,,,,,,,,,
7488167974298324258,2025/4/1 10:36,分均2400分巅峰对决，辅助MVP！ 保护射手，度过前期。大招开团，度过后期。预判开大打断对面进场，保护给到，控制给到，可谓是满分辅助。#内容启发搜索 #全局教学 #巅峰赛 #王者荣耀s39赛季巅峰赛登顶#王者荣耀,36114,攻略类,游戏攻略,https://www.douyin.com/share/video/7488167974298324258/?mid=7488168326481365769,0,,,,,,,,,,,,
7487820098800078106,2025/3/31 12:08,一个视频让你的西施意识飞速提升！！ #西施 #教学 #意识教学,1022764,攻略类,游戏攻略,https://www.douyin.com/share/video/7487820098800078106/?mid=7487820676359817995,0,,,,,,,,,,,,
7489091094190263610,2025/4/3 22:18,#元歌教学 #元歌打手 打法更偏向于稳健一点 #游戏日常,2325,攻略类,游戏攻略,https://www.douyin.com/share/video/7489091094190263610/?mid=7489090115990506275,0,,,,,,,,,,,,
7491663271250971942,2025/4/10 20:40,听说啊凯加强了，换句话来说就是不行，行的话还用得着加强吗？#创作灵感 #游戏日常 #细节操作 #又菜又爱玩系列 #游戏尴尬现场,90520,游戏解说,实战解说,https://www.douyin.com/share/video/7491663271250971942/?mid=7491663189499808524,0,,,,,,,,,,,,
7490905792074370315,2025/4/8 19:47,新赛季妲己“封神”，30场打出70%胜率，这就是答案 新赛季妲己“封神”，30场打出70%胜率，这就是答案#王者荣耀 #妲己,19037,攻略类,游戏攻略,https://www.douyin.com/share/video/7490905792074370315/?mid=7490907502092045106,0,,,,,,,,,,,,
7484238357501922618,2025/3/21 20:27,国服镜对战国服韩信，暖阳撞车寂然，谁的细节更胜一筹呢？ #2025kpl春季赛 #kpl #北京wb暖阳 #寂然韩信 #抖王杯,195213,游戏解说,实战解说,https://www.douyin.com/share/video/7484238357501922618/?mid=7403936347687242515,0,,,,,,,,,,,,
7485605742729317692,2025/3/25 12:53,最适合女生的对抗路，100％金牌！ #王者荣耀 #女生玩对抗 #抖音创作季 @抖音小助手 #null #哪吒教学,1227107,攻略类,游戏攻略,https://www.douyin.com/share/video/7485605742729317692/?mid=7485605443415427903,0,,,,,,,,,,,,
7488192579884911931,2025/4/1 12:11,KPL职业赛事阵容填空，让Rain来带你一起做阵容博弈#2025kpl春季赛 #kpl,3476,攻略类,游戏攻略,https://www.douyin.com/share/video/7488192579884911931/?mid=7488192512180390666,0,,,,,,,,,,,,
7489863055765966117,2025/4/6 0:18,百分百胜率？辅助也能打出超神？新赛季辅助荆棘流出装铭文！ #王者荣耀 #新赛季 #辅助 #赵怀真,41253,攻略类,游戏攻略,https://www.douyin.com/share/video/7489863055765966117/?mid=7489864213143964466,0,,,,,,,,,,,,
